year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP sage_NOUN
1892,2.2447543415182736e-06,4.513328932809202e-08,8.023695663439412e-08
1893,2.0784655134775676e-06,6.651089845544078e-08,5.850495576886772e-08
1894,2.0738366401928943e-06,5.860431362414431e-08,7.057724138448407e-08
1895,2.27804548558197e-06,6.259359164317857e-08,8.004757368063053e-08
1896,2.2674075808026828e-06,6.486731918275979e-08,6.781583017367865e-08
1897,2.140734522981802e-06,6.118049433734285e-08,4.836172073918732e-08
1898,2.0415343442437006e-06,5.432020577789132e-08,6.111023220789491e-08
1899,2.3077639070834266e-06,6.854197209804624e-08,7.462231010890719e-08
1900,2.223328010586556e-06,6.177353306657807e-08,9.188163974105379e-08
1901,2.0192114789097104e-06,6.259387519413906e-08,7.377135041730654e-08
1902,1.8443025737724383e-06,7.365425691574501e-08,6.874397595613146e-08
1903,2.1347070742194774e-06,7.344299346456751e-08,8.910363225034246e-08
1904,1.939164803843596e-06,6.610789071714862e-08,7.363236509405624e-08
1905,2.1546168227359885e-06,6.089695575584031e-08,4.2318223258952514e-08
1906,1.9753667857003165e-06,5.2985101084424e-08,5.144184339611613e-08
1907,1.9815374798781704e-06,7.045695465945911e-08,7.405694313344924e-08
1908,1.974869519472122e-06,5.7463252156608746e-08,6.384806039427815e-08
1909,2.161886641260935e-06,5.6660129699181994e-08,7.371318289095541e-08
1910,2.108801936628879e-06,4.649411078361254e-08,7.749018282598996e-08
1911,2.2350891413225327e-06,7.980561189668833e-08,7.501727805614422e-08
1912,2.087936081807129e-06,6.35549386451828e-08,4.5842907581139514e-08
1913,2.094680894515477e-06,4.295421685007739e-08,7.583275013489654e-08
1914,2.0291133751015877e-06,5.960101973068177e-08,6.964613330495695e-08
1915,2.1499890863196924e-06,5.065727737285641e-08,4.2410743361642744e-08
1916,2.3249469904840225e-06,4.504859418830165e-08,4.504859507648007e-08
1917,2.2250874280871358e-06,5.8122050838882444e-08,2.631941853348252e-08
1918,2.0537640921247657e-06,4.364823169566989e-08,9.303964798590414e-08
1919,2.079132173093967e-06,5.5247089680854344e-08,6.997964718813421e-08
1920,2.0846352981607197e-06,4.0132829060013364e-08,5.3005623890101106e-08
1921,1.9045460248889867e-06,3.6349187437778596e-08,6.891199838543471e-08
1922,2.1403391201602062e-06,5.0907753901263675e-08,5.8285689774617566e-08
1923,1.975628038053401e-06,5.732612162745454e-08,7.325004380831501e-08
1924,2.1516120796150062e-06,6.059063428764944e-08,9.024137082036532e-08
1925,2.0280640455894172e-06,5.279125447898991e-08,8.028670039905705e-08
1926,1.959491100933519e-06,5.9074534153324976e-08,7.467912710446001e-08
1927,2.0113202481297776e-06,3.9022288067513955e-08,8.807887752482202e-08
1928,1.951567810465349e-06,4.341895665227469e-08,6.627103932288492e-08
1929,1.7323332031082828e-06,4.6789706109606755e-08,7.909688237717205e-08
1930,1.983080437639728e-06,5.7769820926978355e-08,8.087774938658754e-08
1931,1.8145922240364598e-06,4.219981875053236e-08,3.5356607419601005e-08
1932,1.8992876675838488e-06,5.479768339089475e-08,7.562080439615926e-08
1933,1.8123646441381425e-06,5.1617979668350245e-08,5.505917965997753e-08
1934,1.7696794429866713e-06,3.474658250013363e-08,5.751158482780738e-08
1935,1.9005635749635985e-06,3.7101681726881e-08,4.906996586839796e-08
1936,1.8235571133118356e-06,3.758661559771781e-08,4.4861444781219006e-08
1937,1.7640156784182182e-06,2.266401277761787e-08,7.176937044661713e-08
1938,2.035538727795938e-06,6.093650684046992e-08,4.2785206488815675e-08
1939,1.7894038819576963e-06,7.035263305255057e-08,4.894096239382861e-08
1940,1.9094445633527357e-06,5.832300775665544e-08,4.81798743123818e-08
1941,1.9214282929169713e-06,6.49330580415608e-08,9.739958750643041e-08
1942,1.957066615432268e-06,6.675266095435006e-08,7.585529493425724e-08
1943,2.3051686639519176e-06,1.4516176261025748e-08,8.709705756615449e-08
1944,2.5737620035215514e-06,4.4984606262232774e-08,4.819779242382083e-08
1945,1.777659349500027e-06,5.010559478435539e-08,3.703456741277478e-08
1946,1.8682121663005091e-06,4.872386583087973e-08,5.290019622350428e-08
1947,1.8525033738114871e-06,2.9802176948479087e-08,6.079644254697314e-08
1948,2.139587422789191e-06,5.979538375555649e-08,4.674911902036172e-08
1949,2.457197069816175e-06,6.282885400832328e-08,4.4176538649409736e-08
1950,2.018591658270452e-06,4.679559051368187e-08,7.338399554690511e-08
1951,2.130148004653165e-06,3.8381047118285494e-08,6.929911378072973e-08
1952,1.805270471777476e-06,4.956057786387191e-08,4.323369695580226e-08
1953,1.8283185454492923e-06,3.1244099751859267e-08,5.063698949037132e-08
1954,1.9789385987678543e-06,4.9839935289952564e-08,6.449873968250586e-08
1955,1.8743058944892255e-06,4.3173795205575516e-08,3.191106756617046e-08
1956,1.9203953343094327e-06,5.232684818778921e-08,5.6687418759082675e-08
1957,1.992300894926302e-06,3.8874165220192936e-08,8.12823488516301e-08
1958,2.1565738279605284e-06,4.384288976311268e-08,7.362296594592976e-08
1959,1.960164127012831e-06,6.74315061566233e-08,4.960478694471249e-08
1960,2.1987486888974672e-06,4.2217082940609885e-08,6.713208267061788e-08
1961,2.1726893919549184e-06,4.6552666776999985e-08,5.905935251959704e-08
1962,2.1816329081048025e-06,5.327243268737902e-08,4.883306276015631e-08
1963,2.398259084657184e-06,4.461576696979108e-08,5.496145349948023e-08
1964,2.037520971498452e-06,6.205647462564912e-08,7.604960705620556e-08
1965,2.0914148990414105e-06,8.098624099117657e-08,4.705957207251643e-08
1966,2.2566191546502523e-06,7.200797458306596e-08,5.5390748210371044e-08
1967,2.3019736090645893e-06,6.853166428788526e-08,6.853166312215109e-08
1968,2.3889840576885035e-06,6.063411447931877e-08,7.09643698526552e-08
1969,2.265883040308836e-06,6.176790451339897e-08,6.040537958718062e-08
1970,2.1949715574010042e-06,8.92152657583356e-08,4.9206359126197086e-08
1971,2.3759951091051335e-06,6.114692963077317e-08,6.011924902349364e-08
1972,2.3367817902908428e-06,5.027543836799708e-08,5.797065999457729e-08
1973,2.3227128167491173e-06,6.726108431331923e-08,4.1900347913514935e-08
1974,2.0313939330662834e-06,4.6692244737300825e-08,3.544110277475809e-08
1975,2.2383289888239233e-06,6.51108731375416e-08,2.9128548018064748e-08
1976,2.365400177950505e-06,6.684826581171421e-08,4.742227166509849e-08
1977,2.274314510941622e-06,7.816119840242663e-08,3.408533583160178e-08
1978,2.4356425001315074e-06,5.999997210182073e-08,4.099008188429565e-08
1979,2.5216152153006988e-06,6.55421010797852e-08,5.091216925823261e-08
1980,2.578784460638417e-06,7.561250203735881e-08,3.524793279474636e-08
1981,2.6288983008271316e-06,9.804601752705366e-08,2.7832417925921504e-08
1982,2.493553665772197e-06,4.966001743156312e-08,3.2279012573965815e-08
1983,2.613909373394563e-06,6.631081828079033e-08,4.547027532275649e-08
1984,2.6054945010400843e-06,7.30675077109666e-08,4.175286005825285e-08
1985,2.642032995936461e-06,6.67726937075841e-08,4.331201897134207e-08
1986,2.5692363578855293e-06,7.13343740188499e-08,3.8964154180920474e-08
1987,2.666149384822347e-06,5.8052759432936085e-08,4.766436989545042e-08
1988,2.55453187492094e-06,5.996553742448896e-08,4.377484297268808e-08
1989,2.476240752002923e-06,5.707646977270997e-08,4.116091578687531e-08
1990,2.4322778244822985e-06,6.156975468352144e-08,4.086488381016551e-08
1991,2.670483581823646e-06,4.161640332345229e-08,5.216704163091279e-08
1992,2.6326513307139976e-06,7.438424520778142e-08,4.1324579813650786e-08
1993,2.7258440695732133e-06,5.373031086719493e-08,3.9882291802406655e-08
1994,2.861647772078868e-06,4.483687554568405e-08,6.435410404570518e-08
1995,2.8527513222798007e-06,4.9344302865961254e-08,4.554858556993224e-08
1996,2.929011088781408e-06,4.217092897107477e-08,6.032044086445865e-08
1997,3.0284554668469355e-06,6.856699052981696e-08,3.787966806889642e-08
1998,3.0897476790414657e-06,7.581325212058232e-08,4.148272447768164e-08
1999,2.8655160804191837e-06,1.50359616313267e-07,4.250287105600492e-08
2000,3.3550531952641904e-06,4.638933026601677e-08,5.566719618599336e-08
2001,3.3437409001635388e-06,4.2497753399706184e-08,4.731708835858939e-08
2002,3.414285856706556e-06,4.863155850243217e-08,4.6440946865899946e-08
2003,3.575636583263986e-06,3.708561352455675e-08,4.4169384094683295e-08
2004,3.5573093555285595e-06,4.0964559439027326e-08,4.05240786760519e-08
2005,3.698028876897297e-06,4.909087147897395e-08,4.458712177246582e-08
2006,3.4326731110922992e-06,3.706100892841846e-08,4.200247682994984e-08
2007,3.6261885725252796e-06,3.7947555014961054e-08,6.111553432774919e-08
2008,3.4110605611203937e-06,4.896055585956738e-08,3.235654266742216e-08
2009,3.4173635867773555e-06,2.6701878041990312e-08,4.386736951467185e-08
2010,3.719514552358305e-06,3.1649413423373574e-08,4.9599828355617603e-08
2011,3.4767554097925313e-06,3.250376226504592e-08,4.932923725053939e-08
2012,3.7402523958007805e-06,2.961699877013224e-08,4.0510606924559767e-08
2013,3.3636847547313664e-06,2.733342513439041e-08,3.765318762338765e-08
2014,3.336951067467453e-06,3.0965866204546444e-08,5.132105213023763e-08
2015,3.1823371955397306e-06,2.659890505074536e-08,5.1867865558108406e-08
2016,3.2540751817577984e-06,2.4027545397764527e-08,5.489051213558582e-08
2017,4.03026069761836e-06,2.9181091765195788e-08,3.6224802602013995e-08
2018,3.292144583610934e-06,1.6779533762445453e-08,3.7431267196907925e-08
2019,3.057868980249623e-06,2.091809958582047e-08,3.72444206586664e-08
