year,avez_VERB été_VERB,avez_VERB eté_VERB,avez_VERB pété_VERB
1861,4.294828158890596e-06,0.0,0.0
1862,4.46738476966857e-06,0.0,0.0
1863,4.108075700059999e-06,0.0,0.0
1864,4.071683179063257e-06,4.794727948009836e-10,0.0
1865,4.3528898459044285e-06,4.706844358715045e-10,0.0
1866,4.302175057091517e-06,0.0,0.0
1867,3.913792625098722e-06,0.0,0.0
1868,3.500394768707338e-06,0.0,4.93987406535723e-10
1869,4.323379471316002e-06,9.767038289254515e-10,0.0
1870,3.8045413930376526e-06,5.734048791339319e-10,0.0
1871,4.039233772346051e-06,0.0,0.0
1872,4.591744527715491e-06,6.047339295989218e-10,0.0
1873,3.94896733268979e-06,5.986004469882289e-10,0.0
1874,3.7795377920701867e-06,0.0,0.0
1875,4.174426067038439e-06,0.0,0.0
1876,3.3585611163289286e-06,6.04601479992084e-10,0.0
1877,3.2439359074487584e-06,0.0,0.0
1878,2.8764179660356604e-06,0.0,0.0
1879,3.69064332517155e-06,0.0,0.0
1880,3.336638201290043e-06,0.0,0.0
1881,3.4946208415931324e-06,6.972507571312292e-10,0.0
1882,3.6624585391109576e-06,0.0,0.0
1883,2.9972625270602293e-06,0.0,0.0
1884,2.6783084194903495e-06,0.0,6.601696966868076e-10
1885,2.658824769241619e-06,1.933690763067375e-09,0.0
1886,2.9447155611705966e-06,6.453463874400711e-10,0.0
1887,2.7330079319654033e-06,0.0,0.0
1888,2.7752871574193705e-06,0.0,0.0
1889,2.712804189286544e-06,1.8795409673089125e-09,0.0
1890,2.657148343132576e-06,1.3108772956016423e-09,0.0
1891,2.46809804593795e-06,0.0,0.0
1892,2.561314204285736e-06,0.0,0.0
1893,2.615479615997174e-06,0.0,0.0
1894,2.2843080387247028e-06,0.0,0.0
1895,2.5753652153071016e-06,0.0,0.0
1896,2.4449082047794946e-06,0.0,0.0
1897,2.334181544938474e-06,0.0,0.0
1898,2.6905477170657832e-06,0.0,0.0
1899,2.9998168429301586e-06,0.0,0.0
1900,2.5877400275930995e-06,0.0,0.0
1901,2.3550944661110407e-06,0.0,0.0
1902,2.082942501147045e-06,0.0,0.0
1903,2.3102143131836783e-06,0.0,0.0
1904,2.2740039185009664e-06,1.0749250378694342e-09,0.0
1905,2.4921305339375976e-06,0.0,0.0
1906,2.3550076093670214e-06,0.0,0.0
1907,2.3291938759939512e-06,5.142843373384665e-10,0.0
1908,2.622190550027881e-06,0.0,0.0
1909,2.3879770196799655e-06,0.0,0.0
1910,2.679022827578592e-06,5.344150677544235e-10,0.0
1911,2.191462044720538e-06,5.320374141248863e-10,1.0640748282497725e-09
1912,2.4489488623657962e-06,0.0,0.0
1913,2.4685416519787395e-06,0.0,0.0
1914,2.2869380700285546e-06,0.0,0.0
1915,2.2053586690162774e-06,0.0,0.0
1916,2.3326381324295653e-06,0.0,0.0
1917,2.4904750262066955e-06,0.0,0.0
1918,2.368490868320805e-06,0.0,0.0
1919,2.632523774082074e-06,0.0,0.0
1920,2.460218183841789e-06,0.0,0.0
1921,2.2029121282685082e-06,0.0,0.0
1922,2.566783678048523e-06,0.0,0.0
1923,2.3004758986644447e-06,0.0,0.0
1924,2.6118430014321348e-06,0.0,0.0
1925,2.693453780011623e-06,0.0,0.0
1926,2.3652105483051855e-06,0.0,0.0
1927,2.9155223728594137e-06,0.0,0.0
1928,2.353764557483373e-06,0.0,0.0
1929,2.574547806943883e-06,0.0,0.0
1930,2.3097425128071336e-06,0.0,0.0
1931,2.081477532556164e-06,1.1405356659111021e-09,0.0
1932,1.956277174031129e-06,0.0,0.0
1933,2.033748387475498e-06,0.0,0.0
1934,2.1231360278761713e-06,0.0,0.0
1935,2.0968434455426177e-06,0.0,0.0
1936,2.063626425297116e-06,0.0,0.0
1937,2.0687207324954215e-06,0.0,0.0
1938,1.9382996470085345e-06,0.0,0.0
1939,1.8674035118237953e-06,0.0,0.0
1940,1.3515723367163446e-06,0.0,0.0
1941,2.0070217487955233e-06,0.0,0.0
1942,1.7719796687742928e-06,0.0,3.034211770724937e-09
1943,1.8958126020152122e-06,0.0,0.0
1944,2.3938237063703127e-06,0.0,0.0
1945,2.601133928692434e-06,0.0,0.0
1946,2.302550683452864e-06,0.0,0.0
1947,3.2603581985313212e-06,0.0,0.0
1948,2.584247795311967e-06,0.0,0.0
1949,2.2559484023076948e-06,0.0,0.0
1950,2.3493514618166955e-06,0.0,0.0
1951,2.7762289391830564e-06,0.0,0.0
1952,2.3293471258512e-06,0.0,0.0
1953,2.1192117856116965e-06,0.0,0.0
1954,2.176343741666642e-06,0.0,0.0
1955,2.025414232775802e-06,0.0,0.0
1956,2.154122057618224e-06,0.0,0.0
1957,2.000252607103903e-06,8.835037701437898e-10,0.0
1958,1.946458951351815e-06,0.0,0.0
1959,2.1291305074555567e-06,0.0,0.0
1960,2.119159262292669e-06,0.0,0.0
1961,2.131000428562402e-06,0.0,0.0
1962,2.2723229449184146e-06,0.0,0.0
1963,2.0549116470647277e-06,6.466053248388448e-10,0.0
1964,2.6142811293539125e-06,0.0,0.0
1965,1.8741748135653324e-06,0.0,0.0
1966,1.9735723526537186e-06,0.0,0.0
1967,2.240344429083052e-06,0.0,0.0
1968,1.9663418697746238e-06,0.0,1.3474247273492779e-09
1969,2.2981294023338705e-06,0.0,4.5417578031781147e-10
1970,1.97239319277287e-06,0.0,0.0
1971,1.8431431954013533e-06,0.0,1.0276794970565106e-09
1972,1.7591273717698641e-06,5.130146862875051e-10,0.0
1973,1.6556150512769818e-06,5.513203782392395e-10,0.0
1974,1.499777454228024e-06,0.0,1.1251143350321513e-09
1975,1.5672301287850132e-06,0.0,0.0
1976,1.791190697986167e-06,1.142705374768127e-09,0.0
1977,1.5173850442806724e-06,1.7630346071939584e-09,0.0
1978,1.6948507663983037e-06,1.1881182704343018e-09,0.0
1979,1.8299120938536362e-06,0.0,5.851973350345929e-10
1980,1.657789994169434e-06,0.0,5.685150683554241e-10
1981,1.6794333532743622e-06,2.5302198114474095e-09,0.0
1982,1.6598861520833452e-06,6.207502289967692e-10,0.0
1983,1.7070299236365827e-06,0.0,0.0
1984,1.6805527138785692e-06,0.0,1.1598016991243298e-09
1985,1.5838963918213267e-06,2.4062232206745193e-09,0.0
1986,1.8558927195044816e-06,0.0,0.0
1987,1.653586991778866e-06,0.0,0.0
1988,1.6676416407790384e-06,0.0,0.0
1989,1.826447032726719e-06,5.488122178931576e-10,0.0
1990,1.5245325357682304e-06,0.0,0.0
1991,1.7525781004223973e-06,1.1722930404189924e-09,0.0
1992,1.5400294159917394e-06,4.4079553340736766e-09,0.0
1993,1.7282327462453395e-06,1.661762283333701e-09,0.0
1994,1.8462243360772845e-06,1.5824779264761446e-09,0.0
1995,1.5779331761223148e-06,0.0,5.422450821690461e-10
1996,1.5309648233596818e-06,0.0,0.0
1997,1.6230717392318184e-06,4.79489448146353e-10,9.58978896292706e-10
1998,1.5334303498093504e-06,9.536258449571733e-10,4.768129224785866e-10
1999,1.7188526726386044e-06,1.3710603763428253e-09,2.285100553223174e-09
2000,1.5860732673900202e-06,0.0,8.836062992401139e-10
2001,1.5767981267345021e-06,0.0,3.066848330846028e-09
2002,1.5356181393144652e-06,0.0,8.76244299341522e-10
2003,1.6421843156422256e-06,4.1669229178253886e-10,4.1669229178253886e-10
2004,1.6698563740646932e-06,0.0,4.404791253964646e-10
2005,1.6263039697150816e-06,4.5037495954858286e-10,0.0
2006,1.789223119885719e-06,0.0,0.0
2007,2.2053520751796896e-06,0.0,3.994479469415779e-10
2008,2.268363914481597e-06,0.0,2.1287198670449925e-09
2009,2.525711579437484e-06,0.0,1.907277002999308e-09
2010,2.781369403237477e-06,9.447586046817946e-10,5.196172381261022e-09
2011,3.371213779246318e-06,0.0,4.5887662558641296e-09
2012,4.027231170766754e-06,0.0,3.744677901096338e-09
2013,4.506389359448804e-06,0.0,3.3469500504423877e-09
2014,4.539856035989942e-06,0.0,6.063246349441442e-09
2015,4.817061835638015e-06,0.0,5.984753581600444e-09
2016,5.094667812954867e-06,0.0,5.3854840587064245e-09
2017,4.93889956487692e-06,5.031222660711876e-10,8.301517695485927e-09
2018,4.707820608018665e-06,0.0,6.9699601645822895e-09
2019,4.69917449663626e-06,0.0,6.887666881283394e-09
